document_id,dataset,split,model,prediction_source,ground_truth_leaf_count,line_item_count,text_token_count,document_text_length,ocr_box_count,image_width,image_height,aspect_ratio,image_megapixels,text_density,numeric_token_density,monetary_field_count,monetary_field_density,hierarchy_depth,subtotal_present,tax_present,discount_present,total_present,total_amount,blur,luminance,contrast,estimated_skew,edge_density,foreground_density,number_extracted_fields,document_exact,leaf_precision,leaf_recall,leaf_f1,total_exact,total_value_present,confidence,calibrated_confidence,rfdi_risk_score,schema_failure,reconciliation_failure,model_disagreement_score,routing_decision,critical_error,latency_seconds,corruption,severity
cord-v2-validation-00062,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,14,3,21,103,21,1108,1478,0.7496617050067659,1.637624,12.823456422231233,0.5714285714285714,8,0.5714285714285714,3,True,True,False,True,62000.0,121.08149100534114,151.46882251359287,32.813925276300516,0.0,0.014569889058782724,0.4548479992965418,14,False,0.9285714285714286,0.9285714285714286,0.9285714285714286,True,True,0.999928891658783,,,False,False,,,True,2.5960292989984737,clean,none
cord-v2-validation-00063,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,13,2,23,113,23,864,1296,0.6666666666666666,1.119744,20.54040923639689,0.5217391304347826,9,0.6923076923076923,3,True,True,False,True,56800.0,467.1664936296641,136.72084958704846,32.453543369654156,0.0,0.037041502343392776,0.2056979095221765,13,False,0.7692307692307693,0.7692307692307693,0.7692307692307693,True,True,0.9992226362228394,,,False,False,,,False,3.0584458819994325,clean,none
cord-v2-validation-00064,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,6,1,12,59,12,432,648,0.6666666666666666,0.279936,42.86694101508916,0.4166666666666667,4,0.6666666666666666,2,False,False,False,True,20000.0,361.99189665602484,122.2384330704161,38.565592782337724,0.0,0.02987825788751715,0.17274662780064015,6,True,1.0,1.0,1.0,True,True,0.9999853372573853,,,False,False,,,False,2.2403796700000385,clean,none
cord-v2-validation-00065,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,13,2,23,105,23,1836,3264,0.5625,5.992704,3.8380003417489,0.5217391304347826,9,0.6923076923076923,3,True,True,False,True,54600.0,79.64673258928676,159.99098153354478,75.12702776243803,0.0,0.01935136459267803,0.2250081098615917,13,True,1.0,1.0,1.0,True,True,0.9987059235572815,,,False,False,,,False,4.722639646000971,clean,none
cord-v2-validation-00066,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,4,1,7,31,7,576,864,0.6666666666666666,0.497664,14.065715020576132,0.42857142857142855,3,0.75,2,False,False,False,True,7000.0,385.59821889255085,148.76523517875515,24.454978424533422,0.0,0.007304124871399177,0.27986955054012347,4,True,1.0,1.0,1.0,True,True,0.9999300241470337,,,False,False,,,False,0.7605730299983406,clean,none
cord-v2-validation-00067,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,16,1,33,122,33,864,1296,0.6666666666666666,1.119744,29.471021947873798,0.3333333333333333,4,0.25,4,True,True,False,True,76000.0,108.82252725835211,166.13480938500228,26.473292810078974,0.0,0.01809699359853681,0.040109167809785094,16,True,1.0,1.0,1.0,True,True,0.9999478459358215,,,False,False,,,False,7.4159141599993745,clean,none
cord-v2-validation-00068,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,7,1,11,60,11,864,1296,0.6666666666666666,1.119744,9.8236739826246,0.5454545454545454,5,0.7142857142857143,2,False,False,False,True,26000.0,177.1382838890328,111.74479523891175,47.20063803032044,0.0,0.007833040409236398,0.5435903206447188,7,False,0.8571428571428571,0.8571428571428571,0.8571428571428571,True,True,0.9879090785980225,,,False,False,,,False,3.1524453250003717,clean,none
cord-v2-validation-00069,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,13,3,24,126,24,864,1296,0.6666666666666666,1.119744,21.43347050754458,0.5416666666666666,7,0.5384615384615384,3,True,True,False,True,174983.0,293.33375353196357,184.93591481624372,28.759626742944075,0.0,0.023923325331504344,0.2482058399062643,14,False,0.9285714285714286,1.0,0.962962962962963,True,True,0.9812549948692322,,,False,True,,,False,2.8814228829996864,clean,none
cord-v2-validation-00070,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,15,3,25,125,25,864,1296,0.6666666666666666,1.119744,22.32653177869227,0.52,9,0.6,3,True,True,False,True,121798.0,220.88078166303728,162.8131537208505,38.60794145669269,0.0,0.019651813271604937,0.1284847250800183,15,True,1.0,1.0,1.0,True,True,0.9934300184249878,,,False,True,,,False,3.608209149000686,clean,none
cord-v2-validation-00071,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,10,1,18,82,18,960,1280,0.75,1.2288,14.648437500000002,0.4444444444444444,6,0.6,3,True,False,False,True,20000.0,114.6533023039473,131.77626383463542,25.289523681680457,0.0,0.00943359375,0.56703125,10,False,0.7,0.7,0.7,True,True,0.9839562773704529,,,False,False,,,True,1.9127910879997216,clean,none
cord-v2-validation-00072,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,12,2,19,114,19,576,864,0.6666666666666666,0.497664,38.17836934156379,0.5789473684210527,8,0.6666666666666666,3,True,False,False,True,36000.0,539.8218234975884,133.0635107220936,44.61443586738322,0.0,0.036235291280864196,0.31418587641460904,12,True,1.0,1.0,1.0,True,True,0.9998193383216858,,,False,False,,,False,1.9202044170015142,clean,none
cord-v2-validation-00073,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,5,1,9,45,9,864,1296,0.6666666666666666,1.119744,8.037551440329217,0.4444444444444444,4,0.8,2,False,False,False,True,20000.0,89.08284553247432,122.57695330361226,46.537118567940254,0.0,0.0065631072816643805,0.4264572973822588,5,True,1.0,1.0,1.0,True,True,0.9998660087585449,,,False,False,,,False,1.2524525339995307,clean,none
cord-v2-validation-00074,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,8,1,14,74,14,864,1296,0.6666666666666666,1.119744,12.502857796067671,0.5,6,0.75,2,True,False,False,True,20000.0,137.82357031951418,88.74220714734797,60.43872671941304,0.0,0.017487032750342937,0.44590817186785553,8,True,1.0,1.0,1.0,True,True,0.9924466609954834,,,False,False,,,False,1.9219256489996042,clean,none
cord-v2-validation-00075,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,21,5,36,145,36,864,1296,0.6666666666666666,1.119744,32.15020576131687,0.4722222222222222,11,0.5238095238095238,3,True,True,False,True,66500.0,257.4469130384152,128.22334301411752,38.519528150993075,0.0,0.01983667695473251,0.1956179269547325,18,False,1.0,0.8571428571428571,0.923076923076923,True,True,0.9936828017234802,,,False,False,,,True,3.9345563750011934,clean,none
cord-v2-validation-00076,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,14,2,26,112,26,1108,1478,0.7496617050067659,1.637624,15.876660332286288,0.5,8,0.5714285714285714,3,False,False,False,True,99000.0,134.54719047662275,162.35200815327573,34.81943674700191,0.0,0.014842845488341647,0.48197999052285506,11,False,0.9090909090909091,0.7142857142857143,0.8,True,True,0.9773761630058289,,,False,False,,,False,2.7282863529999304,clean,none
cord-v2-validation-00077,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,10,1,22,156,22,864,1296,0.6666666666666666,1.119744,19.6473479652492,0.3181818181818182,6,0.6,4,True,True,False,True,5800000.0,267.6174580659811,128.8128616898148,58.00671991778467,0.0,0.010523834019204389,0.19988140146319158,10,False,0.9,0.9,0.9,True,True,0.9897204041481018,,,False,True,,,False,1.6840265989994805,clean,none
cord-v2-validation-00078,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,17,4,33,134,33,864,1296,0.6666666666666666,1.119744,29.471021947873798,0.5454545454545454,9,0.5294117647058824,3,True,True,False,True,177870.0,617.2396105731881,96.5545946216278,47.88307752199354,0.0,0.02253997342249657,0.43897355109739367,17,False,0.9411764705882353,0.9411764705882353,0.9411764705882353,True,True,0.982973039150238,,,False,True,,,True,4.338587305999681,clean,none
cord-v2-validation-00079,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,25,7,34,149,34,960,1280,0.75,1.2288,27.669270833333336,0.5294117647058824,11,0.44,3,True,False,False,True,72000.0,166.12262588720253,113.10640625,33.21222558088335,0.0,0.014525553385416667,0.488896484375,24,False,0.9166666666666666,0.88,0.8979591836734694,True,True,0.980749785900116,,,False,False,,,False,3.021991485000399,clean,none
cord-v2-validation-00080,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,6,1,9,39,9,1108,1478,0.7496617050067659,1.637624,5.4957670380991,0.5555555555555556,4,0.6666666666666666,2,False,False,False,True,25000.0,217.85069826973222,174.28274805449846,40.16644711307993,0.0,0.027754234183182465,0.47096525209694046,6,False,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,True,0.9868932366371155,,,False,False,,,True,1.5195612750012515,clean,none
cord-v2-validation-00081,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,18,5,30,142,30,864,1296,0.6666666666666666,1.119744,26.791838134430726,0.4666666666666667,8,0.4444444444444444,3,True,True,False,True,276000.0,71.60003358031608,160.7039082147348,19.96912404033982,0.0,0.0010091592363968907,0.043876993312757205,18,True,1.0,1.0,1.0,True,True,0.9929488897323608,,,False,False,,,False,3.4563232860000426,clean,none
cord-v2-validation-00082,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,17,4,30,116,30,576,1152,0.5,0.663552,45.21122685185185,0.4666666666666667,9,0.5294117647058824,3,True,False,False,True,35000.0,12.641737865831152,144.15097987798998,52.64186234442752,0.0,0.004698953510802469,0.31120394483024694,17,False,0.9411764705882353,0.9411764705882353,0.9411764705882353,True,True,0.982540488243103,,,False,False,,,True,3.062445726000078,clean,none
cord-v2-validation-00083,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,10,1,16,79,16,576,864,0.6666666666666666,0.497664,32.150205761316876,0.625,7,0.7,3,True,True,False,True,17000.0,706.1892622127995,159.14102687757202,55.635047624354044,0.0,0.03275101273148148,0.2792767811213992,10,True,1.0,1.0,1.0,True,True,0.9961076378822327,,,False,False,,,False,2.120277170000918,clean,none
cord-v2-validation-00084,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,12,2,26,123,26,1152,1728,0.6666666666666666,1.990656,13.061021090534979,0.34615384615384615,7,0.5833333333333334,4,True,False,False,True,52000.0,86.08308516611574,166.28256815843622,39.25434257514446,0.0,0.01209249614197531,0.1447412310313786,12,False,0.5833333333333334,0.5833333333333334,0.5833333333333334,True,True,0.9821234345436096,,,False,False,,,True,3.111376487000598,clean,none
cord-v2-validation-00085,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,8,1,15,79,15,2304,4096,0.5625,9.437184,1.5894571940104165,0.5333333333333333,6,0.75,2,True,True,False,True,15000.0,47.71275774334251,143.3175803290473,29.042332381958346,0.0,0.005323621961805556,0.6274836858113607,8,True,1.0,1.0,1.0,True,True,0.9999909996986389,,,False,False,,,False,0.7953145100000256,clean,none
cord-v2-validation-00086,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,8,1,14,79,14,864,1296,0.6666666666666666,1.119744,12.502857796067671,0.6428571428571429,6,0.75,3,True,False,False,True,26000.0,313.420529739749,123.17907843221307,56.99664591441091,0.0,0.013961226851851851,0.1920840835048011,8,False,0.875,0.875,0.875,True,True,0.9832435250282288,,,False,False,,,False,1.6740752929999871,clean,none
cord-v2-validation-00087,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,11,1,19,97,19,864,1296,0.6666666666666666,1.119744,16.968164151806125,0.5263157894736842,7,0.6363636363636364,4,True,True,False,True,29000.0,143.1922091120436,146.1997143990055,30.400579515282125,0.0,0.009052069044352995,0.3600358653406493,11,True,1.0,1.0,1.0,True,True,0.9971086382865906,,,False,False,,,False,2.5786287440005253,clean,none
cord-v2-validation-00088,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,26,1,54,223,54,864,1296,0.6666666666666666,1.119744,48.2253086419753,0.3148148148148148,4,0.15384615384615385,4,True,True,False,True,170000.0,254.25451491673613,141.25374103366482,36.16070849618483,0.0,0.029011988454503885,0.07948602537722908,26,False,0.9615384615384616,0.9615384615384616,0.9615384615384616,True,True,0.9969521164894104,,,False,False,,,False,5.155933003999962,clean,none
cord-v2-validation-00089,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,14,2,24,115,24,432,648,0.6666666666666666,0.279936,85.73388203017832,0.5,8,0.5714285714285714,3,False,False,False,True,29000.0,233.47633743549247,90.65111668381344,36.45469672784633,0.0,0.01207418838591678,0.20874771376314585,12,False,0.6666666666666666,0.5714285714285714,0.6153846153846153,True,True,0.9997638463973999,,,False,False,,,False,2.067283823998878,clean,none
cord-v2-validation-00090,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,7,1,12,70,12,576,864,0.6666666666666666,0.497664,24.112654320987655,0.5,5,0.7142857142857143,2,False,False,False,True,7000000.0,979.5003092937701,129.36538306970164,67.04392589699125,0.0,0.029039673353909466,0.4379119245113169,9,False,0.3333333333333333,0.42857142857142855,0.375,True,True,0.9109846949577332,,,False,True,,,True,1.8089134159999958,clean,none
cord-v2-validation-00091,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,9,1,17,96,17,576,864,0.6666666666666666,0.497664,34.159593621399175,0.5882352941176471,7,0.7777777777777778,3,True,True,False,True,44000.0,1266.0817792332605,121.64444283693416,30.30014095893047,0.0,0.026877572016460904,0.3028448913323045,9,False,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,True,0.9994338750839233,,,False,False,,,True,2.3708710110004176,clean,none
cord-v2-validation-00092,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,12,2,24,98,24,1836,3264,0.5625,5.992704,4.004869921824939,0.4583333333333333,8,0.6666666666666666,3,True,True,False,True,23000.0,139.49091283773,141.49676489945108,63.69460995200373,0.0,0.021163067623563587,0.41702226574180873,12,True,1.0,1.0,1.0,True,True,0.9990040063858032,,,False,False,,,False,1.9548838610007806,clean,none
cord-v2-validation-00093,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,29,2,60,236,60,864,1296,0.6666666666666666,1.119744,53.58367626886145,0.31666666666666665,5,0.1724137931034483,5,True,True,False,True,172000.0,609.351155893429,110.1582897519433,51.99495935300849,0.0,0.0275947002171925,0.3138163723136717,27,False,0.25925925925925924,0.2413793103448276,0.25,True,True,0.9957303404808044,,,False,False,,,False,6.565689537999788,clean,none
cord-v2-validation-00094,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,11,1,26,131,26,864,1296,0.6666666666666666,1.119744,23.21959304983996,0.38461538461538464,9,0.8181818181818182,3,True,False,True,True,80100.0,286.5268693521806,119.24489883401921,49.27451787524855,0.0,0.01652609882258802,0.2840926140260631,12,False,0.6666666666666666,0.7272727272727273,0.6956521739130435,True,True,0.9826393723487854,,,False,True,,,True,2.970894922000298,clean,none
cord-v2-validation-00095,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,12,2,20,96,20,720,1280,0.5625,0.9216,21.70138888888889,0.55,8,0.6666666666666666,3,True,True,False,True,30000.0,318.54815161852326,167.0032085503472,31.996957719293782,0.0,0.010756293402777778,0.41833875868055553,12,True,1.0,1.0,1.0,True,True,0.9959394931793213,,,False,False,,,False,3.724049742999341,clean,none
cord-v2-validation-00096,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,9,1,18,104,18,864,1296,0.6666666666666666,1.119744,16.075102880658434,0.5,7,0.7777777777777778,2,True,True,True,True,12750.0,155.50361562792148,117.6063635973937,56.07702899161632,0.0,0.008804691072245085,0.2527658107567444,9,False,0.8888888888888888,0.8888888888888888,0.8888888888888888,True,True,0.9991681575775146,,,False,False,,,True,2.063421587999983,clean,none
cord-v2-validation-00097,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,6,1,11,51,11,864,1296,0.6666666666666666,1.119744,9.8236739826246,0.45454545454545453,4,0.6666666666666666,2,False,False,False,True,25000.0,259.5067360711688,96.14369980995656,53.47877109948135,0.0,0.013725458676268861,0.25895829761088246,6,True,1.0,1.0,1.0,True,True,0.9996668696403503,,,False,False,,,False,0.4863625680009136,clean,none
cord-v2-validation-00098,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,6,1,11,56,11,576,864,0.6666666666666666,0.497664,22.10326646090535,0.45454545454545453,4,0.6666666666666666,2,False,False,False,True,100000.0,533.2198344135378,112.16037929205247,86.71989164718156,0.0,0.06174447016460905,0.4888880851337449,6,True,1.0,1.0,1.0,True,True,0.999812126159668,,,False,False,,,False,0.531599322999682,clean,none
cord-v2-validation-00099,CORD v2,validation,Donut,artifacts/v2/results/donut_development.json,13,1,32,154,32,864,1296,0.6666666666666666,1.119744,28.577960676726107,0.28125,8,0.6153846153846154,4,True,False,False,True,39000.0,277.42683252598755,134.74446927154779,45.42811520239198,0.0,0.0242501857567444,0.13561939157521719,12,False,0.6666666666666666,0.6153846153846154,0.64,True,True,0.9846101999282837,,,False,False,,,True,2.213022302999889,clean,none
cord-v2-test-00000,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,11,1,24,113,24,432,648,0.6666666666666666,0.279936,85.73388203017832,0.4583333333333333,8,0.7272727272727273,2,True,True,True,True,60000.0,1518.6074203359167,137.02270518975766,90.30366492735517,0.0,0.023976909007773207,0.30162608596250573,10,False,0.4,0.36363636363636365,0.380952380952381,True,True,0.9414963722229004,,,False,True,,,True,4.615598874999705,clean,none
cord-v2-test-00001,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,8,3,12,61,12,960,1280,0.75,1.2288,9.765625,0.4166666666666667,5,0.625,3,False,False,False,True,91000.0,18.34327879616354,133.69688151041666,70.18101155014874,0.0,0.010667317708333334,0.33555908203125,8,True,1.0,1.0,1.0,True,True,0.9943543672561646,,,False,False,,,False,0.37763024599917117,clean,none
cord-v2-test-00002,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,10,1,25,104,25,864,1296,0.6666666666666666,1.119744,22.32653177869227,0.32,7,0.7,3,True,False,False,True,28000.0,247.80239260936858,96.73482778206447,64.3283975789142,0.0,0.011839313271604939,0.33652781350022865,10,False,0.7,0.7,0.7,True,True,0.9231501817703247,,,False,False,,,True,0.42658379199929186,clean,none
cord-v2-test-00003,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,8,1,12,68,12,864,1296,0.6666666666666666,1.119744,10.71673525377229,0.5833333333333334,6,0.75,2,True,False,False,True,11000.0,266.2497053218609,73.29951578217879,62.703710149155846,0.0,0.0148516089391861,0.43161026091678095,8,True,1.0,1.0,1.0,True,True,0.9993679523468018,,,False,False,,,False,0.3815052829995693,clean,none
cord-v2-test-00004,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,14,3,23,125,23,864,1296,0.6666666666666666,1.119744,20.54040923639689,0.4782608695652174,8,0.5714285714285714,3,True,False,True,True,174600.0,111.52734970756931,97.63590963648834,36.3438423097413,0.0,0.016304619627343392,0.12772383687700045,14,False,0.7142857142857143,0.7142857142857143,0.7142857142857143,True,True,0.9288001656532288,,,False,False,,,True,0.5671524300014426,clean,none
cord-v2-test-00005,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,7,1,16,76,16,2304,4096,0.5625,9.437184,1.6954210069444444,0.5,6,0.8571428571428571,2,True,True,False,True,31000.0,46.629361681245044,110.48469151390924,87.99537348410018,0.0,0.0061812930636935765,0.5661341349283854,6,False,1.0,0.8571428571428571,0.923076923076923,True,True,0.9860976934432983,,,False,False,,,False,0.34191220899811015,clean,none
cord-v2-test-00006,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,12,3,19,89,19,864,1296,0.6666666666666666,1.119744,16.968164151806125,0.47368421052631576,6,0.5,3,False,False,False,True,46000.0,536.0027567028682,190.72974715649292,25.69072117574704,0.0,0.01705925640146319,0.042359682213077274,12,False,0.9166666666666666,0.9166666666666666,0.9166666666666666,True,True,0.9955978393554688,,,False,False,,,False,0.6557180800009519,clean,none
cord-v2-test-00007,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,8,1,16,86,16,576,864,0.6666666666666666,0.497664,32.150205761316876,0.5625,6,0.75,3,True,True,False,True,111000.0,1169.9125427240501,116.65136316872427,56.02767796986373,0.0,0.013945151748971193,0.18395945859053497,8,False,0.75,0.75,0.75,True,True,0.9980081915855408,,,False,False,,,True,0.5378643189978902,clean,none
cord-v2-test-00008,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,14,1,28,116,28,864,1296,0.6666666666666666,1.119744,25.005715592135342,0.4642857142857143,8,0.5714285714285714,4,True,True,False,True,50000.0,458.0276977838631,132.14583869170096,37.911475056972044,0.0,0.0197446916438043,0.7727007244513031,14,True,1.0,1.0,1.0,True,True,0.9959996342658997,,,False,False,,,False,0.6169116189994384,clean,none
cord-v2-test-00009,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,6,1,11,78,11,576,864,0.6666666666666666,0.497664,22.10326646090535,0.6363636363636364,5,0.8333333333333334,2,True,False,False,False,0.0,345.6659145477645,146.0275808577675,22.96153503536484,0.0,0.02975903420781893,0.2580717110339506,7,False,0.7142857142857143,0.8333333333333334,0.7692307692307692,,False,0.9842444062232971,,,False,False,,,False,0.30280082799799857,clean,none
cord-v2-test-00010,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,8,1,13,89,13,576,864,0.6666666666666666,0.497664,26.122042181069958,0.5384615384615384,6,0.75,2,True,False,False,True,17000.0,655.8908495387569,164.16114687821502,59.169643137722204,0.0,0.028195730452674896,0.20441100823045266,8,True,1.0,1.0,1.0,True,True,0.9998730421066284,,,False,False,,,False,0.31383571000333177,clean,none
cord-v2-test-00011,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,6,1,12,60,12,576,864,0.6666666666666666,0.497664,24.112654320987655,0.4166666666666667,4,0.6666666666666666,2,False,False,False,True,230000.0,1260.9824540096847,109.03604640882202,36.06327662146556,0.0,0.01423852237654321,0.5713433159722222,6,True,1.0,1.0,1.0,True,True,0.9993571639060974,,,False,False,,,False,0.3076594939993811,clean,none
cord-v2-test-00012,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,16,2,23,119,23,576,864,0.6666666666666666,0.497664,46.215920781893004,0.6086956521739131,10,0.625,3,False,False,True,True,120000.0,157.92840439342731,149.10667840149176,39.81669627514974,0.0,0.006711355452674897,0.21111432613168724,11,False,0.45454545454545453,0.3125,0.3703703703703703,True,True,0.9645149111747742,,,False,False,,,True,0.5376217019984324,clean,none
cord-v2-test-00013,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,14,2,25,117,25,864,1296,0.6666666666666666,1.119744,22.32653177869227,0.52,10,0.7142857142857143,3,True,True,False,True,51300.0,707.3207536603973,179.29017168209876,45.75621138067577,0.0,0.031557213077274805,0.28079543181298583,13,False,0.6923076923076923,0.6428571428571429,0.6666666666666666,True,True,0.9600837230682373,,,False,False,,,True,0.571513947998028,clean,none
cord-v2-test-00014,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,25,6,40,199,40,1836,3264,0.5625,5.992704,6.6747832030415655,0.5,13,0.52,3,True,True,False,True,281435.0,37.34047551236362,167.7368775430924,26.320650390604428,0.0,0.007995889668503568,0.3469592357640224,25,False,0.92,0.92,0.92,True,True,0.9734182953834534,,,False,True,,,False,1.1092456819969811,clean,none
cord-v2-test-00015,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,9,2,15,70,15,576,864,0.6666666666666666,0.497664,30.14081790123457,0.4666666666666667,5,0.5555555555555556,3,False,False,False,True,63000.0,565.056638118171,151.34404538001544,30.851179805775754,0.0,0.02244285300925926,0.5875872074331275,9,True,1.0,1.0,1.0,True,True,0.9987961649894714,,,False,False,,,False,0.40304795100018964,clean,none
cord-v2-test-00016,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,21,2,36,162,36,864,1296,0.6666666666666666,1.119744,32.15020576131687,0.5277777777777778,11,0.5238095238095238,5,True,True,False,True,70000.0,499.5205430682571,93.74254293838591,40.973047817385854,0.0,0.02775366512345679,0.4813832447416552,18,False,0.5,0.42857142857142855,0.4615384615384615,True,True,0.9833109378814697,,,False,False,,,True,0.9501250579996849,clean,none
cord-v2-test-00017,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,22,6,37,176,37,960,1280,0.75,1.2288,30.110677083333336,0.43243243243243246,10,0.45454545454545453,3,True,False,True,True,91000.0,119.11894927288098,88.75524820963541,35.81617525014912,0.0,0.010172526041666666,0.7460164388020833,22,False,0.6818181818181818,0.6818181818181818,0.6818181818181818,True,True,0.9569871425628662,,,False,False,,,True,0.8798966390022542,clean,none
cord-v2-test-00018,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,7,1,11,65,11,576,864,0.6666666666666666,0.497664,22.10326646090535,0.5454545454545454,5,0.7142857142857143,2,False,False,False,True,156000.0,501.21466806183673,184.38527600951647,57.19840237713412,0.0,0.030711484053497943,0.12488948366769548,6,False,0.8333333333333334,0.7142857142857143,0.7692307692307692,False,False,0.9670076370239258,,,False,False,,,True,0.2456595820003713,clean,none
cord-v2-test-00019,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,9,2,18,75,18,576,864,0.6666666666666666,0.497664,36.16898148148148,0.3888888888888889,5,0.5555555555555556,3,True,True,False,True,176000.0,142.86044282112874,153.86010239840536,34.07306174180284,0.0,0.00262426054526749,0.46354769483024694,9,False,0.7777777777777778,0.7777777777777778,0.7777777777777778,True,True,0.9710528254508972,,,False,True,,,True,0.2950820600017323,clean,none
cord-v2-test-00020,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,19,5,33,152,33,864,1296,0.6666666666666666,1.119744,29.471021947873798,0.48484848484848486,9,0.47368421052631576,3,True,True,False,True,377859.0,444.29438758699376,102.07203074988568,42.84068849260647,0.0,0.023182084476451762,0.1914160736739826,19,False,0.7894736842105263,0.7894736842105263,0.7894736842105263,True,True,0.97115159034729,,,False,True,,,True,0.9600920020020567,clean,none
cord-v2-test-00021,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,11,2,24,93,24,960,1280,0.75,1.2288,19.53125,0.375,7,0.6363636363636364,3,False,False,False,True,38000.0,291.25839528390475,135.10891276041667,22.468766189787722,0.0,0.010992838541666666,0.5141585286458333,11,True,1.0,1.0,1.0,True,True,0.9830482006072998,,,False,False,,,False,0.5391671489996952,clean,none
cord-v2-test-00022,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,9,2,18,92,18,864,1296,0.6666666666666666,1.119744,16.075102880658434,0.3888888888888889,5,0.5555555555555556,3,False,False,False,True,40000.0,641.108449888352,187.7042672253658,24.011143237683797,11.451578140258789,0.01582951103109282,0.02908432641746685,9,True,1.0,1.0,1.0,True,True,0.9999046921730042,,,False,False,,,False,0.5609915019995242,clean,none
cord-v2-test-00023,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,9,2,14,67,14,864,1296,0.6666666666666666,1.119744,12.502857796067671,0.5,5,0.5555555555555556,3,False,False,False,True,63000.0,161.5971677113102,61.62256551497485,39.95983338956525,0.0,0.01287526434613626,0.40189096793552814,9,True,1.0,1.0,1.0,True,True,0.9999772906303406,,,False,False,,,False,0.43949617099860916,clean,none
cord-v2-test-00024,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,15,3,25,157,25,576,864,0.6666666666666666,0.497664,50.234696502057616,0.6,9,0.6,3,False,False,False,True,118000.0,854.7961090635039,148.77108048804013,18.95464195428513,0.0,0.024311583719135804,0.25716748649691357,15,False,0.4,0.4,0.4000000000000001,True,True,0.9660818576812744,,,False,False,,,True,0.647830325000541,clean,none
cord-v2-test-00025,CORD v2,test,Donut,artifacts/v2/results/final_donut.json,12,3,20,102,20,864,1296,0.6666666666666666,1.119744,17.861225422953815,0.45,6,0.5,3,False,False,False,True,43000.0,368.46212027922064,135.1333938828875,32.486372247749074,0.0,0.020551125971650663,0.5413737425697303,12,True,1.0,1.0,1.0,True,True,0.9999868273735046,,,False,False,,,False,0.6264180940015649,clean,none
