document_id,designation,document_has_critical_error,document_has_line_item_critical_error,weighted_critical_loss,R0_raw_confidence_risk,R1_current_heuristic_risk,R4_learned_risk,R4_platt_probability,R4_isotonic_probability,latency_seconds,predicted_line_item_count,reason_codes,reason_code_scope
cord-v2-test-00088,RETROSPECTIVE_LOCKED_BENCHMARK,False,False,0.0,0.00785839557647705,0.00785839557647705,0.19426202330867598,0.09746971199715405,0.0,1.4223083580000093,2,foreground_density_below_development_median;missing_discount_above_development_median;sequence_confidence_below_development_median,descriptive median direction for globally important features; not causal
cord-v2-test-00089,RETROSPECTIVE_LOCKED_BENCHMARK,False,False,0.0,0.005292296409606934,0.005292296409606934,0.19426202330867598,0.09746971199715405,0.0,2.5731651480018627,1,foreground_density_above_development_median;missing_discount_above_development_median;sequence_confidence_below_development_median,descriptive median direction for globally important features; not causal
cord-v2-test-00090,RETROSPECTIVE_LOCKED_BENCHMARK,False,False,0.0,0.00015479326248168945,0.00015479326248168945,0.19426202330867598,0.09746971199715405,0.0,1.0434786379992147,1,foreground_density_below_development_median;missing_discount_above_development_median;sequence_confidence_above_development_median,descriptive median direction for globally important features; not causal
cord-v2-test-00091,RETROSPECTIVE_LOCKED_BENCHMARK,True,True,0.8125,0.008966326713562012,0.008966326713562012,0.23653790533514427,0.09848939321579031,0.0,1.0128755329969863,2,foreground_density_below_development_median;missing_discount_above_development_median;sequence_confidence_below_development_median,descriptive median direction for globally important features; not causal
cord-v2-test-00092,RETROSPECTIVE_LOCKED_BENCHMARK,False,False,0.0,0.01741081476211548,0.01741081476211548,0.3146414990267551,0.10039823984957541,0.14285714285714285,1.0799332749993482,1,foreground_density_below_development_median;missing_discount_above_development_median;sequence_confidence_below_development_median,descriptive median direction for globally important features; not causal
cord-v2-test-00093,RETROSPECTIVE_LOCKED_BENCHMARK,False,False,0.0,6.699562072753906e-05,6.699562072753906e-05,0.39916261792623675,0.10250089158891548,0.14285714285714285,1.5679640540001856,1,foreground_density_above_development_median;missing_discount_above_development_median;sequence_confidence_above_development_median,descriptive median direction for globally important features; not causal
cord-v2-test-00094,RETROSPECTIVE_LOCKED_BENCHMARK,True,True,0.5986394557823129,0.09894794225692749,0.3989479422569275,0.37105057872427183,0.10179724772163075,0.14285714285714285,6.576275971001451,12,foreground_density_below_development_median;missing_discount_above_development_median;sequence_confidence_below_development_median,descriptive median direction for globally important features; not causal
cord-v2-test-00095,RETROSPECTIVE_LOCKED_BENCHMARK,True,True,0.5081967213114754,0.009352922439575195,0.009352922439575195,0.15712068250091363,0.09658165590951029,0.0,0.8669277430017246,2,foreground_density_below_development_median;missing_discount_above_development_median;sequence_confidence_below_development_median,descriptive median direction for globally important features; not causal
cord-v2-test-00096,RETROSPECTIVE_LOCKED_BENCHMARK,False,False,0.0,0.006013274192810059,0.006013274192810059,0.23653790533514427,0.09848939321579031,0.0,2.78697846799696,1,foreground_density_above_development_median;missing_discount_above_development_median;sequence_confidence_below_development_median,descriptive median direction for globally important features; not causal
cord-v2-test-00097,RETROSPECTIVE_LOCKED_BENCHMARK,False,False,0.0,0.019051969051361084,0.019051969051361084,0.37105057872427183,0.10179724772163075,0.14285714285714285,0.92622460399798,3,foreground_density_below_development_median;missing_discount_above_development_median;sequence_confidence_below_development_median,descriptive median direction for globally important features; not causal
cord-v2-test-00098,RETROSPECTIVE_LOCKED_BENCHMARK,True,True,0.5522388059701493,0.07557505369186401,0.375575053691864,0.6191360552058423,0.108156913814518,0.5,3.2954514490011206,5,foreground_density_above_development_median;missing_discount_above_development_median;sequence_confidence_below_development_median,descriptive median direction for globally important features; not causal
cord-v2-test-00099,RETROSPECTIVE_LOCKED_BENCHMARK,True,False,0.05714285714285714,0.020923316478729248,0.020923316478729248,0.7032395642690323,0.11039092194708565,0.5,6.90800420999949,1,foreground_density_above_development_median;missing_discount_below_development_median;sequence_confidence_below_development_median,descriptive median direction for globally important features; not causal
