document_id,source_document_id,dataset,split,designation,development_partition,image_width,image_height,image_megapixels,aspect_ratio,blur,luminance,contrast,estimated_skew,edge_density,foreground_density,sequence_confidence,predicted_field_count,predicted_line_item_count,predicted_output_length,schema_valid,parse_failure,missing_total,missing_subtotal,missing_tax,missing_discount,missing_any_item_price,reconciliation_residual,reconciliation_contradiction_count,latency_seconds,predicted_repeated_value_density,predicted_long_description,predicted_monetary_density,total_field_disagreement,critical_field_disagreement,row_line_item_disagreement,ground_truth_leaf_count,true_line_item_count,true_ocr_token_count,document_has_critical_error,document_has_line_item_critical_error,document_has_row_structure_failure,document_has_row_semantic_association_error,row_permutation_only,weighted_critical_loss,critical_error_weight,critical_supported_weight,critical_error_count_document_total,critical_error_count_subtotal,critical_error_count_tax,critical_error_count_discount,critical_error_count_item_total_price,critical_error_count_item_unit_price,critical_error_count_quantity,critical_support_count_document_total,critical_support_count_subtotal,critical_support_count_tax,critical_support_count_discount,critical_support_count_item_total_price,critical_support_count_item_unit_price,critical_support_count_quantity,E2_matched_row_f1,E2_matched_field_micro_f1
cord-v2-validation-00049,cord-v2-validation-00049,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,1108,1478,1.637624,0.7496617050067659,106.29313626927693,187.8173127653234,31.22288483684413,0.0,0.009696975618334856,0.41965371782533717,0.997198760509491,11,2,384,True,False,True,False,False,True,False,0.0,0,2.6124725150002632,0.2727272727272727,15,0.5454545454545454,,,,11,2,15,False,False,False,False,False,0.0,0.0,51.0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,1.0,1.0
cord-v2-validation-00050,cord-v2-validation-00050,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,576,864,0.497664,0.6666666666666666,492.2080027435341,130.53518438143004,20.72404949564231,0.0,0.01732494212962963,0.4696180555555556,0.9999349117279053,6,1,214,True,False,False,True,True,True,False,0.0,0,2.018207943998277,0.3333333333333333,16,0.3333333333333333,,,,6,1,10,False,False,False,False,False,0.0,0.0,21.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0,1.0
cord-v2-validation-00051,cord-v2-validation-00051,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,960,1280,1.2288,0.75,74.34462380675207,124.37789469401042,25.89960523940992,0.0,0.009898274739583334,0.5704093424479166,0.9839662909507751,9,2,344,True,False,False,False,True,True,False,0.0,0,1.9524756370010437,0.2222222222222222,17,0.4444444444444444,,,,9,2,16,True,True,False,False,False,0.20512820512820512,8.0,39.0,0,0,0,0,1,0,0,1,1,0,0,2,0,2,1.0,0.8333333333333334
cord-v2-validation-00052,cord-v2-validation-00052,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,1108,1478,1.637624,0.7496617050067659,123.70727285018721,159.63705527031846,36.47439920584242,0.0,0.014461805640366775,0.4979445831277509,0.9960749745368958,13,3,419,True,False,False,False,True,True,False,0.0,0,1.9533098850006354,0.3076923076923077,10,0.38461538461538464,,,,13,3,20,False,False,False,False,False,0.0,0.0,50.0,0,0,0,0,0,0,0,1,1,0,0,3,0,3,1.0,0.8888888888888888
cord-v2-validation-00053,cord-v2-validation-00053,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,576,864,0.497664,0.6666666666666666,338.7876807332321,131.85029256687244,30.8572610132238,0.0,0.024193029835390945,0.2651387281378601,0.9996381998062134,16,2,467,True,False,False,True,True,True,False,0.0,0,2.4541692539987707,0.25,12,0.3125,,,,16,2,22,False,False,False,False,False,0.0,0.0,54.0,0,0,0,0,0,0,0,1,0,0,0,4,0,4,1.0,1.0
cord-v2-validation-00054,cord-v2-validation-00054,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,576,864,0.497664,0.6666666666666666,1619.4274107212843,126.76066984953704,65.106623107101,0.0,0.019414705504115226,0.31073374807098764,0.9926354885101318,12,2,402,True,False,False,True,True,True,False,0.0,0,1.3657131630006916,0.3333333333333333,22,0.4166666666666667,,,,12,2,21,False,False,False,False,False,0.125,6.0,48.0,0,0,0,0,0,0,2,1,0,0,0,2,2,2,1.0,0.75
cord-v2-validation-00055,cord-v2-validation-00055,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,274.4539689283659,143.42456400748742,59.3533702449963,0.0,0.015126671810699589,0.32765078446502055,0.9858747124671936,10,3,332,True,False,False,True,True,True,False,0.0,0,1.788735321999411,0.5,17,0.4,,,,9,2,18,True,True,True,False,False,0.2,8.0,40.0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,0.8,0.923076923076923
cord-v2-validation-00056,cord-v2-validation-00056,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,576,864,0.497664,0.6666666666666666,405.96539184051437,150.0877238458076,57.897281831339555,0.0,0.01593243634259259,0.3234009291409465,0.9773251414299011,7,1,284,True,False,False,False,True,True,False,0.0,0,1.1418951590003417,0.42857142857142855,15,0.42857142857142855,,,,6,1,12,False,False,False,False,False,0.10714285714285714,3.0,28.0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1.0,0.4
cord-v2-validation-00057,cord-v2-validation-00057,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,467.49050025566095,157.157284164952,39.00896790802465,0.0,0.020727952103337905,0.291493412780064,0.9975071549415588,13,3,458,True,False,False,False,False,True,False,0.051457975986277875,1,3.7598901750006917,0.07692307692307693,22,0.46153846153846156,,,,13,3,25,False,False,False,False,False,0.0,0.0,56.0,0,0,0,0,0,0,0,1,1,1,0,3,0,3,1.0,1.0
cord-v2-validation-00058,cord-v2-validation-00058,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,432,648,0.279936,0.6666666666666666,742.3502006198314,108.83814871970736,72.32803652491185,0.0,0.02960319501600366,0.33797367969821673,0.9998849630355835,9,1,343,True,False,False,False,True,True,False,0.0,0,2.5451345439996658,0.3333333333333333,16,0.3333333333333333,,,,9,1,15,False,False,False,False,False,0.0,0.0,28.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1.0,1.0
cord-v2-validation-00059,cord-v2-validation-00059,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,2304,4096,9.437184,0.5625,127.4476416883687,120.38769849141438,74.99394401665458,0.0,0.02659289042154948,0.5197778277926974,0.9877687692642212,31,9,900,True,False,False,False,False,True,False,0.0634248994097804,1,6.3733855209993635,0.25806451612903225,20,0.3870967741935484,,,,32,9,45,False,False,False,False,False,0.0,0.0,122.0,0,0,0,0,0,0,0,1,1,1,0,9,0,9,1.0,0.9259259259259259
cord-v2-validation-00060,cord-v2-validation-00060,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,711.075102476341,119.46907239511889,71.19772638013092,0.0,0.030679333847736627,0.491480195473251,0.9332904815673828,5,1,204,True,False,False,True,True,True,False,0.0,0,1.3365207759998157,0.4,24,0.4,,,,5,1,11,True,True,False,False,False,0.8571428571428571,18.0,21.0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1.0,0.6666666666666666
cord-v2-validation-00061,cord-v2-validation-00061,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,1356,2315,3.13914,0.5857451403887689,1902.538458459591,235.20634250144946,52.76181014145389,2.2586915493011475,0.02238192626005849,0.05821244034990475,0.9647172093391418,13,2,471,True,False,False,False,False,True,False,0.0,0,2.6453357139998843,0.23076923076923078,23,0.5384615384615384,,,,14,2,31,False,False,False,False,False,0.0,0.0,61.0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,1.0,0.75
cord-v2-validation-00062,cord-v2-validation-00062,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,1108,1478,1.637624,0.7496617050067659,121.08149100534114,151.46882251359287,32.813925276300516,0.0,0.014569889058782724,0.4548479992965418,0.999928891658783,14,3,462,True,False,False,False,False,True,False,0.0,0,2.5960292989984737,0.07142857142857142,13,0.42857142857142855,,,,14,3,21,True,True,False,False,False,0.14285714285714285,8.0,56.0,0,0,0,0,1,0,0,1,1,1,0,3,0,3,1.0,0.8888888888888888
cord-v2-validation-00063,cord-v2-validation-00063,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,467.1664936296641,136.72084958704846,32.453543369654156,0.0,0.037041502343392776,0.2056979095221765,0.9992226362228394,13,2,462,True,False,False,False,False,True,False,0.0,0,3.0584458819994325,0.23076923076923078,15,0.5384615384615384,,,,13,2,23,True,True,False,False,False,0.13114754098360656,8.0,61.0,0,0,0,0,0,1,0,1,1,1,0,2,2,2,1.0,0.875
cord-v2-validation-00064,cord-v2-validation-00064,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,432,648,0.279936,0.6666666666666666,361.99189665602484,122.2384330704161,38.565592782337724,0.0,0.02987825788751715,0.17274662780064015,0.9999853372573853,6,1,225,True,False,False,True,True,True,False,0.0,0,2.2403796700000385,0.16666666666666666,21,0.3333333333333333,,,,6,1,12,False,False,False,False,False,0.0,0.0,21.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0,1.0
cord-v2-validation-00065,cord-v2-validation-00065,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,1836,3264,5.992704,0.5625,79.64673258928676,159.99098153354478,75.12702776243803,0.0,0.01935136459267803,0.2250081098615917,0.9987059235572815,13,2,454,True,False,False,False,False,True,False,0.0,0,4.722639646000971,0.23076923076923078,10,0.5384615384615384,,,,13,2,23,False,False,False,False,False,0.0,0.0,61.0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,1.0,1.0
cord-v2-validation-00066,cord-v2-validation-00066,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,576,864,0.497664,0.6666666666666666,385.59821889255085,148.76523517875515,24.454978424533422,0.0,0.007304124871399177,0.27986955054012347,0.9999300241470337,4,1,156,True,False,False,True,True,True,False,0.0,0,0.7605730299983406,0.5,11,0.5,,,,4,1,7,False,False,False,False,False,0.0,0.0,18.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0
cord-v2-validation-00067,cord-v2-validation-00067,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,108.82252725835211,166.13480938500228,26.473292810078974,0.0,0.01809699359853681,0.040109167809785094,0.9999478459358215,16,1,520,True,False,False,False,False,True,False,0.0,0,7.4159141599993745,0.375,20,0.25,,,,16,1,33,False,False,False,False,False,0.0,0.0,49.0,0,0,0,0,0,0,0,1,1,1,0,1,0,6,1.0,1.0
cord-v2-validation-00068,cord-v2-validation-00068,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,177.1382838890328,111.74479523891175,47.20063803032044,0.0,0.007833040409236398,0.5435903206447188,0.9879090785980225,7,1,251,True,False,False,True,True,True,False,0.0,0,3.1524453250003717,0.14285714285714285,14,0.42857142857142855,,,,7,1,11,False,False,False,False,False,0.10344827586206896,3.0,29.0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1.0,0.75
cord-v2-validation-00069,cord-v2-validation-00069,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,293.33375353196357,184.93591481624372,28.759626742944075,0.0,0.023923325331504344,0.2482058399062643,0.9812549948692322,14,3,480,True,False,False,False,False,True,False,0.043289919592188954,1,2.8814228829996864,0.14285714285714285,18,0.42857142857142855,,,,13,3,24,False,False,False,False,False,0.0,0.0,56.0,0,0,0,0,0,0,0,1,1,1,0,3,0,3,1.0,1.0
cord-v2-validation-00070,cord-v2-validation-00070,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,864,1296,1.119744,0.6666666666666666,220.88078166303728,162.8131537208505,38.60794145669269,0.0,0.019651813271604937,0.1284847250800183,0.9934300184249878,15,3,512,True,False,False,False,False,True,False,0.06342468677646595,1,3.608209149000686,0.2,20,0.4,,,,15,3,25,False,False,False,False,False,0.0,0.0,56.0,0,0,0,0,0,0,0,1,1,1,0,3,0,3,1.0,1.0
cord-v2-validation-00071,cord-v2-validation-00071,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,960,1280,1.2288,0.75,114.6533023039473,131.77626383463542,25.289523681680457,0.0,0.00943359375,0.56703125,0.9839562773704529,10,2,358,True,False,False,False,True,True,False,0.0,0,1.9127910879997216,0.2,19,0.4,,,,10,1,18,True,True,True,False,False,0.44,22.0,50.0,0,0,0,0,2,0,2,1,1,0,0,3,0,3,0.6666666666666666,0.6666666666666666
cord-v2-validation-00072,cord-v2-validation-00072,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,576,864,0.497664,0.6666666666666666,539.8218234975884,133.0635107220936,44.61443586738322,0.0,0.036235291280864196,0.31418587641460904,0.9998193383216858,12,2,443,True,False,False,False,True,True,False,0.0,0,1.9202044170015142,0.4166666666666667,14,0.5,,,,12,2,19,False,False,False,False,False,0.0,0.0,55.0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,1.0,1.0
cord-v2-validation-00073,cord-v2-validation-00073,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,89.08284553247432,122.57695330361226,46.537118567940254,0.0,0.0065631072816643805,0.4264572973822588,0.9998660087585449,5,1,193,True,False,False,True,True,True,False,0.0,0,1.2524525339995307,0.2,7,0.4,,,,5,1,9,False,False,False,False,False,0.0,0.0,18.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0
cord-v2-validation-00074,cord-v2-validation-00074,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,864,1296,1.119744,0.6666666666666666,137.82357031951418,88.74220714734797,60.43872671941304,0.0,0.017487032750342937,0.44590817186785553,0.9924466609954834,8,1,317,True,False,False,False,True,True,False,0.0,0,1.9219256489996042,0.375,13,0.5,,,,8,1,14,False,False,False,False,False,0.0,0.0,36.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1.0,1.0
cord-v2-validation-00075,cord-v2-validation-00075,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,257.4469130384152,128.22334301411752,38.519528150993075,0.0,0.01983667695473251,0.1956179269547325,0.9936828017234802,18,4,640,True,False,False,False,False,True,False,0.0,0,3.9345563750011934,0.1111111111111111,13,0.3888888888888889,,,,21,5,36,True,True,True,False,False,0.14102564102564102,11.0,78.0,0,0,0,0,1,0,1,1,1,1,0,5,0,5,0.888888888888889,1.0
cord-v2-validation-00076,cord-v2-validation-00076,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,1108,1478,1.637624,0.7496617050067659,134.54719047662275,162.35200815327573,34.81943674700191,0.0,0.014842845488341647,0.48197999052285506,0.9773761630058289,11,2,383,True,False,False,True,True,True,False,0.0,0,2.7282863529999304,0.18181818181818182,28,0.36363636363636365,,,,14,2,26,True,True,False,False,False,0.22916666666666666,11.0,48.0,0,0,0,0,0,1,1,1,0,0,0,2,2,2,1.0,0.888888888888889
cord-v2-validation-00077,cord-v2-validation-00077,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,864,1296,1.119744,0.6666666666666666,267.6174580659811,128.8128616898148,58.00671991778467,0.0,0.010523834019204389,0.19988140146319158,0.9897204041481018,10,1,413,True,False,False,False,False,True,False,0.09090913793103449,1,1.6840265989994805,0.2,11,0.4,,,,10,1,22,False,False,False,False,False,0.0,0.0,34.0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1.0,1.0
cord-v2-validation-00078,cord-v2-validation-00078,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,617.2396105731881,96.5545946216278,47.88307752199354,0.0,0.02253997342249657,0.43897355109739367,0.982973039150238,17,4,551,True,False,False,False,False,True,False,0.04329004329004329,1,4.338587305999681,0.11764705882352941,16,0.4117647058823529,,,,17,4,33,True,True,False,False,False,0.11940298507462686,8.0,67.0,0,0,0,0,1,0,0,1,1,1,0,4,0,4,1.0,0.9166666666666666
cord-v2-validation-00079,cord-v2-validation-00079,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,960,1280,1.2288,0.75,166.12262588720253,113.10640625,33.21222558088335,0.0,0.014525553385416667,0.488896484375,0.980749785900116,24,7,693,True,False,False,False,True,True,False,0.0,0,3.021991485000399,0.3333333333333333,13,0.375,,,,25,7,34,True,True,False,False,False,0.0784313725490196,8.0,102.0,0,0,0,0,0,1,0,1,1,0,0,7,1,7,1.0,0.8837209302325582
cord-v2-validation-00080,cord-v2-validation-00080,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,1108,1478,1.637624,0.7496617050067659,217.85069826973222,174.28274805449846,40.16644711307993,0.0,0.027754234183182465,0.47096525209694046,0.9868932366371155,6,1,209,True,False,False,True,True,True,False,0.0,0,1.5195612750012515,0.3333333333333333,11,0.3333333333333333,,,,6,1,9,True,True,False,False,False,0.38095238095238093,8.0,21.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1.0,0.6666666666666666
cord-v2-validation-00081,cord-v2-validation-00081,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,71.60003358031608,160.7039082147348,19.96912404033982,0.0,0.0010091592363968907,0.043876993312757205,0.9929488897323608,18,5,570,True,False,False,False,False,True,False,0.0,0,3.4563232860000426,0.2222222222222222,20,0.4444444444444444,,,,18,5,30,False,False,False,False,False,0.0,0.0,78.0,0,0,0,0,0,0,0,1,1,1,0,5,0,5,1.0,1.0
cord-v2-validation-00082,cord-v2-validation-00082,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,576,1152,0.663552,0.5,12.641737865831152,144.15097987798998,52.64186234442752,0.0,0.004698953510802469,0.31120394483024694,0.982540488243103,17,4,537,True,False,False,False,True,True,False,0.0,0,3.062445726000078,0.23529411764705882,16,0.35294117647058826,,,,17,4,30,True,True,False,False,False,0.13114754098360656,8.0,61.0,0,0,0,0,1,0,0,1,1,0,0,4,0,4,1.0,0.9166666666666666
cord-v2-validation-00083,cord-v2-validation-00083,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,576,864,0.497664,0.6666666666666666,706.1892622127995,159.14102687757202,55.635047624354044,0.0,0.03275101273148148,0.2792767811213992,0.9961076378822327,10,1,377,True,False,False,False,False,True,False,0.0,0,2.120277170000918,0.4,10,0.5,,,,10,1,16,False,False,False,False,False,0.0,0.0,42.0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.0,1.0
cord-v2-validation-00084,cord-v2-validation-00084,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,1152,1728,1.990656,0.6666666666666666,86.08308516611574,166.28256815843622,39.25434257514446,0.0,0.01209249614197531,0.1447412310313786,0.9821234345436096,12,1,461,True,False,False,False,True,True,False,0.0,0,3.111376487000598,0.4166666666666667,24,0.4166666666666667,,,,12,2,26,True,True,True,False,False,0.3793103448275862,22.0,58.0,0,0,0,0,2,0,2,1,1,0,0,4,0,3,0.6666666666666666,0.4615384615384615
cord-v2-validation-00085,cord-v2-validation-00085,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,2304,4096,9.437184,0.5625,47.71275774334251,143.3175803290473,29.042332381958346,0.0,0.005323621961805556,0.6274836858113607,0.9999909996986389,8,1,321,True,False,False,False,False,True,False,0.0,0,0.7953145100000256,0.125,15,0.5,,,,8,1,15,False,False,False,False,False,0.0,0.0,34.0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1.0,1.0
cord-v2-validation-00086,cord-v2-validation-00086,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,864,1296,1.119744,0.6666666666666666,313.420529739749,123.17907843221307,56.99664591441091,0.0,0.013961226851851851,0.1920840835048011,0.9832435250282288,8,1,319,True,False,False,False,True,True,False,0.0,0,1.6740752929999871,0.5,12,0.5,,,,8,1,14,True,True,False,False,False,0.36363636363636365,16.0,44.0,0,0,0,0,1,1,0,1,1,0,0,2,1,1,1.0,0.75
cord-v2-validation-00087,cord-v2-validation-00087,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,143.1922091120436,146.1997143990055,30.400579515282125,0.0,0.009052069044352995,0.3600358653406493,0.9971086382865906,11,1,417,True,False,False,False,False,True,False,0.0,0,2.5786287440005253,0.18181818181818182,19,0.45454545454545453,,,,11,1,19,False,False,False,False,False,0.0,0.0,42.0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1.0,1.0
cord-v2-validation-00088,cord-v2-validation-00088,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,864,1296,1.119744,0.6666666666666666,254.25451491673613,141.25374103366482,36.16070849618483,0.0,0.029011988454503885,0.07948602537722908,0.9969521164894104,26,1,812,True,False,False,False,False,True,False,0.0,0,5.155933003999962,0.46153846153846156,21,0.15384615384615385,,,,26,1,54,False,False,False,False,False,0.0,0.0,64.0,0,0,0,0,0,0,0,1,1,1,0,1,0,11,1.0,0.9565217391304348
cord-v2-validation-00089,cord-v2-validation-00089,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,432,648,0.279936,0.6666666666666666,233.47633743549247,90.65111668381344,36.45469672784633,0.0,0.01207418838591678,0.20874771376314585,0.9997638463973999,12,2,407,True,False,False,True,True,True,False,0.0,0,2.067283823998878,0.3333333333333333,23,0.4166666666666667,,,,14,2,24,False,False,False,False,False,0.125,6.0,48.0,0,0,0,0,0,0,2,1,0,0,0,2,2,2,1.0,0.4444444444444445
cord-v2-validation-00090,cord-v2-validation-00090,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,576,864,0.497664,0.6666666666666666,979.5003092937701,129.36538306970164,67.04392589699125,0.0,0.029039673353909466,0.4379119245113169,0.9109846949577332,9,1,353,True,False,False,False,True,False,False,1.0,1,1.8089134159999958,0.3333333333333333,8,0.5555555555555556,,,,7,1,12,True,True,False,False,False,0.4878048780487805,20.0,41.0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1.0,0.4444444444444445
cord-v2-validation-00091,cord-v2-validation-00091,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,576,864,0.497664,0.6666666666666666,1266.0817792332605,121.64444283693416,30.30014095893047,0.0,0.026877572016460904,0.3028448913323045,0.9994338750839233,9,2,361,True,False,False,False,False,True,False,0.0,0,2.3708710110004176,0.0,15,0.5555555555555556,,,,9,1,17,True,True,True,False,False,0.3404255319148936,16.0,47.0,0,0,0,0,2,0,0,1,1,1,0,3,0,0,0.6666666666666666,0.6666666666666666
cord-v2-validation-00092,cord-v2-validation-00092,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,1836,3264,5.992704,0.5625,139.49091283773,141.49676489945108,63.69460995200373,0.0,0.021163067623563587,0.41702226574180873,0.9990040063858032,12,2,421,True,False,False,False,False,True,False,0.0,0,1.9548838610007806,0.08333333333333333,13,0.4166666666666667,,,,12,2,24,False,False,False,False,False,0.0,0.0,45.0,0,0,0,0,0,0,0,1,1,1,0,2,0,2,1.0,1.0
cord-v2-validation-00093,cord-v2-validation-00093,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,864,1296,1.119744,0.6666666666666666,609.351155893429,110.1582897519433,51.99495935300849,0.0,0.0275947002171925,0.3138163723136717,0.9957303404808044,27,11,872,True,False,False,False,False,True,True,0.0,0,6.565689537999788,0.4444444444444444,21,0.18518518518518517,,,,29,2,60,False,False,True,True,False,0.5588235294117647,57.0,102.0,0,0,0,0,0,0,19,1,1,1,0,2,0,21,0.3076923076923077,0.25
cord-v2-validation-00094,cord-v2-validation-00094,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,864,1296,1.119744,0.6666666666666666,286.5268693521806,119.24489883401921,49.27451787524855,0.0,0.01652609882258802,0.2840926140260631,0.9826393723487854,12,1,472,True,False,False,False,False,False,False,0.04769038701622971,1,2.970894922000298,0.25,21,0.4166666666666667,,,,11,1,26,True,False,False,False,False,0.15384615384615385,6.0,39.0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1.0,0.5714285714285715
cord-v2-validation-00095,cord-v2-validation-00095,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,720,1280,0.9216,0.5625,318.54815161852326,167.0032085503472,31.996957719293782,0.0,0.010756293402777778,0.41833875868055553,0.9959394931793213,12,2,418,True,False,False,False,False,True,False,0.0009333333333333333,0,3.724049742999341,0.16666666666666666,10,0.4166666666666667,,,,12,2,20,False,False,False,False,False,0.0,0.0,45.0,0,0,0,0,0,0,0,1,1,1,0,2,0,2,1.0,1.0
cord-v2-validation-00096,cord-v2-validation-00096,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,155.50361562792148,117.6063635973937,56.07702899161632,0.0,0.008804691072245085,0.2527658107567444,0.9991681575775146,9,1,367,True,False,False,False,False,False,False,0.0,0,2.063421587999983,0.3333333333333333,12,0.5555555555555556,,,,9,1,18,True,True,False,False,False,0.3404255319148936,16.0,47.0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1.0,0.75
cord-v2-validation-00097,cord-v2-validation-00097,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,259.5067360711688,96.14369980995656,53.47877109948135,0.0,0.013725458676268861,0.25895829761088246,0.9996668696403503,6,1,215,True,False,False,True,True,True,False,0.0,0,0.4863625680009136,0.16666666666666666,13,0.3333333333333333,,,,6,1,11,False,False,False,False,False,0.0,0.0,21.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0,1.0
cord-v2-validation-00098,cord-v2-validation-00098,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,576,864,0.497664,0.6666666666666666,533.2198344135378,112.16037929205247,86.71989164718156,0.0,0.06174447016460905,0.4888880851337449,0.999812126159668,6,1,220,True,False,False,True,True,True,False,0.0,0,0.531599322999682,0.3333333333333333,19,0.3333333333333333,,,,6,1,11,False,False,False,False,False,0.0,0.0,21.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0,1.0
cord-v2-validation-00099,cord-v2-validation-00099,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,277.42683252598755,134.74446927154779,45.42811520239198,0.0,0.0242501857567444,0.13561939157521719,0.9846101999282837,12,2,509,True,False,False,False,True,True,False,0.0,0,2.213022302999889,0.25,33,0.4166666666666667,,,,13,1,32,True,True,True,False,False,0.45,27.0,60.0,0,0,0,0,3,0,1,1,1,0,0,5,0,1,0.6666666666666666,0.5333333333333333
